0.0009079200300030218,1.200503415361399e-09,1.3623598772793106e-13,5.305497730512914e-13,1.3466082503732658e-25,-1.5840141786012827e-17,4.703243690899029e-26
0.0009286809844516002,5.317926656343178e-09,6.770793327508932e-13,3.8782017636820294e-13,-8.069038746840402e-26,-2.0660403309753638e-17,1.8161230165753465e-25
0.0011050912313686242,1.8686177724786482e-08,2.1661946809071385e-11,7.76875202464222e-12,-4.0328365602508985e-23,-9.34586118202054e-16,9.235957486916253e-23
0.0008614353326730139,3.2782218339633026e-08,7.660210317921493e-12,6.261806378008414e-12,3.313626880449809e-23,-1.1336285250383457e-15,2.7978109612461384e-23
0.0012900670878638457,1.6848279611644885e-11,2.6541732126325644e-11,1.313100302349792e-11,2.449650138857859e-22,-5.3829659458228706e-17,9.220340480441628e-24
0.0013361356303327088,1.0902993282293763e-08,2.7364803515117524e-11,3.061296857927883e-11,-2.5709032285938983e-22,8.322405050305291e-17,-8.479239878433137e-22
0.0010345810270318131,1.226008346743084e-10,1.463553535913096e-11,1.5352896723667223e-11,2.1857061985594683e-22,3.0239163947440614e-17,7.204679357076576e-23
0.0012670750208323431,9.97191505349808e-09,1.511170974900046e-11,2.2768536300743788e-11,3.8803572295514335e-22,-2.2504247842896366e-15,1.6672461829850735e-22
0.0007488714232367839,1.865343137138834e-10,6.8845266642967704e-15,6.329249169676856e-15,4.1605220955596374e-29,-8.314334978311684e-21,3.8143216068477874e-30
0.0010035781641355573,2.5696560800301126e-07,1.2244666099795916e-11,1.178952368524848e-12,3.641800924675953e-24,-5.729527324553323e-16,-2.6080887872304793e-24
0.0009147721213133139,7.158921781805004e-10,2.207268287239539e-13,1.3801278523843264e-12,5.831121123115255e-25,-5.39758061222864e-18,4.901300916228117e-25
0.0010664262064436832,3.058116235811137e-08,8.074589307821577e-12,1.5300932108459725e-11,-1.3768690394766554e-22,1.0351925742973976e-15,-9.983669522111606e-23
